host,cpu_usage,memory_usage,latency,timestamp
hydra-node-11,45.9,63.3,138.9,2025-10-31T15:20:00Z
hydra-node-11,80.5,54.7,203.0,2025-10-31T15:25:00Z
hydra-node-11,68.8,61.4,178.4,2025-10-31T15:30:00Z
hydra-node-11,51.2,61.9,137.7,2025-10-31T15:35:00Z
hydra-node-11,53.4,59.1,145.8,2025-10-31T15:40:00Z
hydra-node-11,66.4,40.6,173.7,2025-10-31T15:45:00Z
hydra-node-11,54.4,62.0,140.9,2025-10-31T15:50:00Z
hydra-node-11,53.1,40.6,150.5,2025-10-31T15:55:00Z
hydra-node-11,64.3,47.9,164.5,2025-10-31T16:00:00Z
hydra-node-11,56.6,52.3,152.6,2025-10-31T16:05:00Z
hydra-node-11,55.4,44.9,158.6,2025-10-31T16:10:00Z
hydra-node-11,75.4,44.1,184.4,2025-10-31T16:15:00Z
hydra-node-11,50.5,42.0,144.5,2025-10-31T16:20:00Z
hydra-node-11,64.7,61.9,178.3,2025-10-31T16:25:00Z
hydra-node-11,63.1,52.3,158.9,2025-10-31T16:30:00Z
hydra-node-11,56.7,45.7,151.5,2025-10-31T16:35:00Z
hydra-node-11,65.6,57.1,166.1,2025-10-31T16:40:00Z
hydra-node-11,50.4,45.1,148.1,2025-10-31T16:45:00Z
hydra-node-11,53.1,43.6,152.3,2025-10-31T16:50:00Z
hydra-node-11,67.5,39.6,165.4,2025-10-31T16:55:00Z
hydra-node-11,50.6,38.5,134.9,2025-10-31T17:00:00Z
hydra-node-11,50.1,58.2,145.0,2025-10-31T17:05:00Z
hydra-node-11,55.5,35.6,153.8,2025-10-31T17:10:00Z
hydra-node-11,59.9,64.2,152.6,2025-10-31T17:15:00Z
hydra-node-11,76.7,49.3,199.7,2025-10-31T17:20:00Z
hydra-node-11,57.4,41.0,163.5,2025-10-31T17:25:00Z
hydra-node-11,69.9,53.0,188.0,2025-10-31T17:30:00Z
hydra-node-11,71.0,50.9,181.3,2025-10-31T17:35:00Z
hydra-node-11,45.6,51.4,130.6,2025-10-31T17:40:00Z
hydra-node-11,66.7,37.3,166.1,2025-10-31T17:45:00Z
hydra-node-11,59.4,60.1,162.3,2025-10-31T17:50:00Z
hydra-node-11,49.4,45.5,145.1,2025-10-31T17:55:00Z
hydra-node-11,57.6,49.5,155.3,2025-10-31T18:00:00Z
hydra-node-11,52.5,60.9,138.9,2025-10-31T18:05:00Z
hydra-node-11,49.2,61.2,140.7,2025-10-31T18:10:00Z
hydra-node-11,57.9,56.1,151.2,2025-10-31T18:15:00Z
hydra-node-11,76.7,45.9,198.1,2025-10-31T18:20:00Z
hydra-node-11,66.4,35.2,172.4,2025-10-31T18:25:00Z
hydra-node-11,64.7,55.5,176.4,2025-10-31T18:30:00Z
hydra-node-11,51.7,46.6,142.1,2025-10-31T18:35:00Z
hydra-node-11,63.3,39.4,157.0,2025-10-31T18:40:00Z
hydra-node-11,47.8,62.3,141.6,2025-10-31T18:45:00Z
hydra-node-11,55.4,53.9,154.9,2025-10-31T18:50:00Z
hydra-node-11,60.3,41.4,170.1,2025-10-31T18:55:00Z
hydra-node-11,62.3,52.7,161.3,2025-10-31T19:00:00Z
hydra-node-11,49.7,57.8,146.6,2025-10-31T19:05:00Z
hydra-node-11,76.8,59.3,202.1,2025-10-31T19:10:00Z
hydra-node-11,68.1,60.4,180.4,2025-10-31T19:15:00Z
hydra-node-11,65.4,57.1,169.5,2025-10-31T19:20:00Z
hydra-node-11,44.9,39.0,129.2,2025-10-31T19:25:00Z
hydra-node-11,70.3,60.4,189.3,2025-10-31T19:30:00Z
hydra-node-11,45.7,48.7,132.4,2025-10-31T19:35:00Z
hydra-node-11,75.5,64.0,192.0,2025-10-31T19:40:00Z
hydra-node-11,59.7,64.5,152.1,2025-10-31T19:45:00Z
hydra-node-11,60.2,61.5,156.0,2025-10-31T19:50:00Z
hydra-node-11,67.3,47.6,171.9,2025-10-31T19:55:00Z
hydra-node-11,50.3,46.3,135.4,2025-10-31T20:00:00Z
hydra-node-11,53.9,43.5,154.9,2025-10-31T20:05:00Z
hydra-node-11,77.0,41.2,198.8,2025-10-31T20:10:00Z
hydra-node-11,61.7,48.5,163.8,2025-10-31T20:15:00Z
hydra-node-11,61.9,59.3,154.7,2025-10-31T20:20:00Z
hydra-node-11,75.1,57.3,197.5,2025-10-31T20:25:00Z
hydra-node-11,50.0,48.4,136.5,2025-10-31T20:30:00Z
hydra-node-11,57.3,45.8,164.1,2025-10-31T20:35:00Z
hydra-node-11,53.7,64.1,151.5,2025-10-31T20:40:00Z
hydra-node-11,73.5,45.1,182.8,2025-10-31T20:45:00Z
hydra-node-11,49.6,38.3,131.6,2025-10-31T20:50:00Z
hydra-node-11,67.6,46.9,165.7,2025-10-31T20:55:00Z
hydra-node-11,58.0,61.6,151.1,2025-10-31T21:00:00Z
hydra-node-11,46.3,54.5,133.5,2025-10-31T21:05:00Z
hydra-node-11,56.1,58.0,158.4,2025-10-31T21:10:00Z
hydra-node-11,47.5,42.4,127.4,2025-10-31T21:15:00Z
hydra-node-11,52.6,58.8,142.1,2025-10-31T21:20:00Z
hydra-node-11,62.5,38.9,158.8,2025-10-31T21:25:00Z
hydra-node-11,56.0,63.7,146.3,2025-10-31T21:30:00Z
hydra-node-11,51.7,64.4,151.0,2025-10-31T21:35:00Z
hydra-node-11,63.7,41.0,164.1,2025-10-31T21:40:00Z
hydra-node-11,60.8,39.0,163.2,2025-10-31T21:45:00Z
hydra-node-11,53.8,61.8,146.8,2025-10-31T21:50:00Z
hydra-node-11,69.3,62.4,173.2,2025-10-31T21:55:00Z
hydra-node-11,53.3,58.9,140.0,2025-10-31T22:00:00Z
hydra-node-11,73.6,53.2,191.4,2025-10-31T22:05:00Z
hydra-node-11,79.9,56.9,192.6,2025-10-31T22:10:00Z
hydra-node-11,52.9,63.9,143.4,2025-10-31T22:15:00Z
hydra-node-11,75.7,40.4,199.2,2025-10-31T22:20:00Z
hydra-node-11,66.5,47.9,177.4,2025-10-31T22:25:00Z
hydra-node-11,63.5,57.0,161.7,2025-10-31T22:30:00Z
hydra-node-11,57.7,52.8,163.5,2025-10-31T22:35:00Z
hydra-node-11,58.6,47.7,150.4,2025-10-31T22:40:00Z
hydra-node-11,64.3,60.7,176.1,2025-10-31T22:45:00Z
hydra-node-11,57.7,50.5,157.5,2025-10-31T22:50:00Z
hydra-node-11,66.5,51.3,169.2,2025-10-31T22:55:00Z
hydra-node-11,68.9,59.1,172.0,2025-10-31T23:00:00Z
hydra-node-11,65.8,55.1,172.3,2025-10-31T23:05:00Z
hydra-node-11,79.2,36.3,204.6,2025-10-31T23:10:00Z
hydra-node-11,64.4,35.3,175.3,2025-10-31T23:15:00Z
hydra-node-11,55.5,52.6,158.0,2025-10-31T23:20:00Z
hydra-node-11,52.5,42.5,141.4,2025-10-31T23:25:00Z
hydra-node-11,55.8,64.3,154.2,2025-10-31T23:30:00Z
hydra-node-11,59.3,44.2,164.9,2025-10-31T23:35:00Z
hydra-node-11,60.9,48.0,157.9,2025-10-31T23:40:00Z
hydra-node-11,59.6,35.6,163.9,2025-10-31T23:45:00Z
hydra-node-11,70.2,45.4,187.1,2025-10-31T23:50:00Z
hydra-node-11,62.1,59.1,156.8,2025-10-31T23:55:00Z
hydra-node-12,67.7,52.7,165.9,2025-10-31T00:00:00Z
hydra-node-12,58.6,47.7,154.1,2025-10-31T00:05:00Z
hydra-node-12,76.7,63.7,188.6,2025-10-31T00:10:00Z
hydra-node-12,69.1,39.3,185.6,2025-10-31T00:15:00Z
hydra-node-12,54.4,56.9,156.4,2025-10-31T00:20:00Z
hydra-node-12,63.1,45.7,165.8,2025-10-31T00:25:00Z
hydra-node-12,51.9,62.7,136.8,2025-10-31T00:30:00Z
hydra-node-12,75.8,45.2,195.1,2025-10-31T00:35:00Z
hydra-node-12,68.8,40.0,177.7,2025-10-31T00:40:00Z
hydra-node-12,59.6,35.6,156.4,2025-10-31T00:45:00Z
hydra-node-12,69.4,59.8,186.8,2025-10-31T00:50:00Z
hydra-node-12,60.7,36.9,156.7,2025-10-31T00:55:00Z
hydra-node-12,72.4,53.1,185.4,2025-10-31T01:00:00Z
hydra-node-12,73.1,38.8,176.8,2025-10-31T01:05:00Z
hydra-node-12,80.8,44.8,209.2,2025-10-31T01:10:00Z
hydra-node-12,59.6,46.7,151.5,2025-10-31T01:15:00Z
hydra-node-12,70.6,36.4,183.1,2025-10-31T01:20:00Z
hydra-node-12,70.4,38.4,176.5,2025-10-31T01:25:00Z
hydra-node-12,48.7,60.3,130.2,2025-10-31T01:30:00Z
hydra-node-12,64.7,62.1,171.7,2025-10-31T01:35:00Z
hydra-node-12,42.8,39.1,132.8,2025-10-31T01:40:00Z
hydra-node-12,50.5,59.2,135.0,2025-10-31T01:45:00Z
hydra-node-12,61.8,49.5,161.8,2025-10-31T01:50:00Z
hydra-node-12,60.4,38.0,163.9,2025-10-31T01:55:00Z
hydra-node-12,71.8,35.7,189.2,2025-10-31T02:00:00Z
hydra-node-12,53.5,52.3,141.7,2025-10-31T02:05:00Z
hydra-node-12,60.5,42.8,155.5,2025-10-31T02:10:00Z
hydra-node-12,72.8,55.1,194.3,2025-10-31T02:15:00Z
hydra-node-12,60.5,58.2,167.1,2025-10-31T02:20:00Z
hydra-node-12,54.5,47.1,156.3,2025-10-31T02:25:00Z
hydra-node-12,60.1,64.0,158.7,2025-10-31T02:30:00Z
hydra-node-12,70.2,47.2,176.0,2025-10-31T02:35:00Z
hydra-node-12,68.1,41.2,179.7,2025-10-31T02:40:00Z
hydra-node-12,65.8,63.1,180.0,2025-10-31T02:45:00Z
hydra-node-12,53.3,35.2,152.1,2025-10-31T02:50:00Z
hydra-node-12,81.9,49.0,210.7,2025-10-31T02:55:00Z
hydra-node-12,56.0,45.1,161.3,2025-10-31T03:00:00Z
hydra-node-12,82.0,63.4,205.5,2025-10-31T03:05:00Z
hydra-node-12,52.6,59.7,148.8,2025-10-31T03:10:00Z
hydra-node-12,64.0,56.2,163.8,2025-10-31T03:15:00Z
hydra-node-12,76.2,57.4,183.2,2025-10-31T03:20:00Z
hydra-node-12,44.1,35.5,129.9,2025-10-31T03:25:00Z
hydra-node-12,69.8,42.5,170.2,2025-10-31T03:30:00Z
hydra-node-12,41.9,37.6,126.0,2025-10-31T03:35:00Z
hydra-node-12,82.7,51.3,206.6,2025-10-31T03:40:00Z
hydra-node-12,55.0,48.0,148.4,2025-10-31T03:45:00Z
hydra-node-12,45.0,54.1,135.0,2025-10-31T03:50:00Z
hydra-node-12,74.4,59.1,180.1,2025-10-31T03:55:00Z
hydra-node-12,63.1,53.8,168.7,2025-10-31T04:00:00Z
hydra-node-12,60.8,59.7,171.3,2025-10-31T04:05:00Z
hydra-node-12,53.0,44.1,154.6,2025-10-31T04:10:00Z
hydra-node-12,52.5,39.5,136.9,2025-10-31T04:15:00Z
hydra-node-12,63.7,51.4,165.7,2025-10-31T04:20:00Z
hydra-node-12,64.5,38.3,170.3,2025-10-31T04:25:00Z
hydra-node-12,61.8,38.5,156.2,2025-10-31T04:30:00Z
hydra-node-12,56.9,43.6,143.9,2025-10-31T04:35:00Z
hydra-node-12,64.6,36.1,168.8,2025-10-31T04:40:00Z
hydra-node-12,71.2,57.1,182.5,2025-10-31T04:45:00Z
hydra-node-12,67.2,54.0,178.4,2025-10-31T04:50:00Z
hydra-node-12,64.5,63.4,165.3,2025-10-31T04:55:00Z
hydra-node-12,44.1,57.4,125.7,2025-10-31T05:00:00Z
hydra-node-12,54.8,56.0,142.5,2025-10-31T05:05:00Z
hydra-node-12,71.9,41.1,183.6,2025-10-31T05:10:00Z
hydra-node-12,64.7,42.5,161.5,2025-10-31T05:15:00Z
hydra-node-12,63.2,46.9,160.0,2025-10-31T05:20:00Z
hydra-node-12,72.4,37.0,187.3,2025-10-31T05:25:00Z
hydra-node-12,53.4,49.6,153.8,2025-10-31T05:30:00Z
hydra-node-12,52.4,63.0,137.6,2025-10-31T05:35:00Z
hydra-node-12,69.8,58.9,179.1,2025-10-31T05:40:00Z
hydra-node-12,72.7,35.2,189.2,2025-10-31T05:45:00Z
hydra-node-12,62.3,56.9,163.8,2025-10-31T05:50:00Z
hydra-node-12,59.6,52.2,168.5,2025-10-31T05:55:00Z
hydra-node-12,47.7,57.0,134.8,2025-10-31T06:00:00Z
hydra-node-12,56.3,37.4,144.1,2025-10-31T06:05:00Z
hydra-node-12,70.7,36.7,174.3,2025-10-31T06:10:00Z
hydra-node-12,62.3,56.2,157.3,2025-10-31T06:15:00Z
hydra-node-12,53.6,61.7,139.2,2025-10-31T06:20:00Z
hydra-node-12,66.3,39.4,172.3,2025-10-31T06:25:00Z
hydra-node-12,60.5,51.3,163.6,2025-10-31T06:30:00Z
hydra-node-12,56.0,62.4,143.6,2025-10-31T06:35:00Z
hydra-node-12,73.3,52.1,189.9,2025-10-31T06:40:00Z
hydra-node-12,77.4,60.0,189.9,2025-10-31T06:45:00Z
hydra-node-12,68.5,60.6,184.6,2025-10-31T06:50:00Z
hydra-node-12,53.1,42.1,147.6,2025-10-31T06:55:00Z
hydra-node-12,44.4,39.2,126.8,2025-10-31T07:00:00Z
hydra-node-12,76.8,47.2,202.9,2025-10-31T07:05:00Z
hydra-node-12,78.2,47.6,191.3,2025-10-31T07:10:00Z
hydra-node-12,54.0,42.3,147.5,2025-10-31T07:15:00Z
hydra-node-12,83.0,43.3,196.9,2025-10-31T07:20:00Z
hydra-node-12,53.5,41.6,149.0,2025-10-31T07:25:00Z
hydra-node-12,67.6,62.2,185.0,2025-10-31T07:30:00Z
hydra-node-12,57.7,63.4,160.8,2025-10-31T07:35:00Z
hydra-node-12,68.4,56.5,174.2,2025-10-31T07:40:00Z
hydra-node-12,69.5,59.2,188.6,2025-10-31T07:45:00Z
hydra-node-12,60.4,56.7,159.4,2025-10-31T07:50:00Z
hydra-node-12,63.0,45.1,173.5,2025-10-31T07:55:00Z
hydra-node-12,54.4,48.7,156.7,2025-10-31T08:00:00Z
hydra-node-12,72.4,49.0,187.0,2025-10-31T08:05:00Z
hydra-node-12,43.9,52.2,120.1,2025-10-31T08:10:00Z
hydra-node-12,52.8,42.5,140.4,2025-10-31T08:15:00Z
hydra-node-12,62.9,42.8,166.8,2025-10-31T08:20:00Z
hydra-node-12,54.7,47.9,146.5,2025-10-31T08:25:00Z
hydra-node-12,75.0,46.5,192.9,2025-10-31T08:30:00Z
hydra-node-12,57.7,44.0,150.7,2025-10-31T08:35:00Z
hydra-node-12,68.4,63.5,177.3,2025-10-31T08:40:00Z
hydra-node-12,54.8,56.1,154.7,2025-10-31T08:45:00Z
hydra-node-12,72.2,40.0,178.7,2025-10-31T08:50:00Z
hydra-node-12,56.7,54.7,162.1,2025-10-31T08:55:00Z
hydra-node-12,73.7,42.5,189.5,2025-10-31T09:00:00Z
hydra-node-12,69.1,56.9,170.2,2025-10-31T09:05:00Z
hydra-node-12,72.2,59.6,183.2,2025-10-31T09:10:00Z
hydra-node-12,54.1,38.6,140.7,2025-10-31T09:15:00Z
hydra-node-12,65.2,46.8,168.8,2025-10-31T09:20:00Z
hydra-node-12,65.9,49.8,167.4,2025-10-31T09:25:00Z
hydra-node-12,64.1,54.9,163.2,2025-10-31T09:30:00Z
hydra-node-12,46.9,38.0,134.1,2025-10-31T09:35:00Z
hydra-node-12,60.3,48.7,157.2,2025-10-31T09:40:00Z
hydra-node-12,70.4,49.2,177.4,2025-10-31T09:45:00Z
hydra-node-12,70.6,35.4,186.3,2025-10-31T09:50:00Z
hydra-node-12,64.2,56.3,161.6,2025-10-31T09:55:00Z
hydra-node-12,64.9,64.3,167.7,2025-10-31T10:00:00Z
hydra-node-12,78.9,44.0,194.5,2025-10-31T10:05:00Z
hydra-node-12,49.5,36.5,130.9,2025-10-31T10:10:00Z
hydra-node-12,63.1,37.2,160.5,2025-10-31T10:15:00Z
hydra-node-12,54.3,51.3,157.9,2025-10-31T10:20:00Z
hydra-node-12,74.1,64.4,188.2,2025-10-31T10:25:00Z
hydra-node-12,54.8,51.3,146.6,2025-10-31T10:30:00Z
hydra-node-12,48.1,48.0,126.5,2025-10-31T10:35:00Z
hydra-node-12,71.1,40.2,184.0,2025-10-31T10:40:00Z
hydra-node-12,59.4,49.1,159.6,2025-10-31T10:45:00Z
hydra-node-12,70.3,62.8,175.8,2025-10-31T10:50:00Z
hydra-node-12,60.3,45.8,159.9,2025-10-31T10:55:00Z
hydra-node-12,70.9,50.5,176.7,2025-10-31T11:00:00Z
hydra-node-12,63.0,54.2,167.7,2025-10-31T11:05:00Z
hydra-node-12,63.2,45.6,161.3,2025-10-31T11:10:00Z
hydra-node-12,79.1,51.1,202.8,2025-10-31T11:15:00Z
hydra-node-12,46.1,35.6,130.5,2025-10-31T11:20:00Z
hydra-node-12,55.0,52.4,149.2,2025-10-31T11:25:00Z
hydra-node-12,62.6,39.2,165.8,2025-10-31T11:30:00Z
hydra-node-12,53.0,41.3,139.4,2025-10-31T11:35:00Z
hydra-node-12,55.5,57.2,153.2,2025-10-31T11:40:00Z
hydra-node-12,75.2,47.5,200.0,2025-10-31T11:45:00Z
hydra-node-12,58.8,55.1,155.7,2025-10-31T11:50:00Z
hydra-node-12,83.2,41.1,207.7,2025-10-31T11:55:00Z
hydra-node-12,49.9,41.3,130.7,2025-10-31T12:00:00Z
hydra-node-12,43.7,41.9,121.3,2025-10-31T12:05:00Z
hydra-node-12,74.9,63.5,189.7,2025-10-31T12:10:00Z
hydra-node-12,66.8,43.5,173.2,2025-10-31T12:15:00Z
hydra-node-12,56.0,43.7,158.5,2025-10-31T12:20:00Z
hydra-node-12,61.5,43.1,162.5,2025-10-31T12:25:00Z
hydra-node-12,74.9,63.0,194.8,2025-10-31T12:30:00Z
hydra-node-12,59.1,41.4,158.4,2025-10-31T12:35:00Z
hydra-node-12,51.6,50.1,142.7,2025-10-31T12:40:00Z
hydra-node-12,61.5,35.3,161.5,2025-10-31T12:45:00Z
hydra-node-12,48.8,57.6,135.2,2025-10-31T12:50:00Z
hydra-node-12,71.4,54.5,181.3,2025-10-31T12:55:00Z
hydra-node-12,44.1,41.9,135.0,2025-10-31T13:00:00Z
hydra-node-12,61.7,57.9,164.7,2025-10-31T13:05:00Z
hydra-node-12,52.1,61.9,138.7,2025-10-31T13:10:00Z
hydra-node-12,68.8,57.1,172.4,2025-10-31T13:15:00Z
hydra-node-12,61.9,40.9,173.6,2025-10-31T13:20:00Z
hydra-node-12,57.5,37.4,149.4,2025-10-31T13:25:00Z
hydra-node-12,63.1,51.1,162.3,2025-10-31T13:30:00Z
hydra-node-12,79.3,53.2,204.0,2025-10-31T13:35:00Z
hydra-node-12,55.8,52.5,149.3,2025-10-31T13:40:00Z
hydra-node-12,73.4,55.1,192.2,2025-10-31T13:45:00Z
hydra-node-12,63.6,57.1,169.8,2025-10-31T13:50:00Z
hydra-node-12,58.4,60.4,155.6,2025-10-31T13:55:00Z
hydra-node-12,75.9,40.0,195.0,2025-10-31T14:00:00Z
hydra-node-12,61.1,51.9,154.9,2025-10-31T14:05:00Z
hydra-node-12,61.0,39.0,168.5,2025-10-31T14:10:00Z
hydra-node-12,54.8,52.2,150.1,2025-10-31T14:15:00Z
hydra-node-12,42.7,48.4,132.3,2025-10-31T14:20:00Z
hydra-node-12,55.9,48.5,146.8,2025-10-31T14:25:00Z
hydra-node-12,59.4,54.7,168.3,2025-10-31T14:30:00Z
hydra-node-12,69.2,62.7,176.4,2025-10-31T14:35:00Z
hydra-node-12,71.9,51.5,190.4,2025-10-31T14:40:00Z
hydra-node-12,57.3,46.3,149.7,2025-10-31T14:45:00Z
hydra-node-12,63.0,41.6,167.0,2025-10-31T14:50:00Z
hydra-node-12,81.4,63.3,199.6,2025-10-31T14:55:00Z
hydra-node-12,78.5,47.7,197.4,2025-10-31T15:00:00Z
hydra-node-12,59.3,64.1,154.2,2025-10-31T15:05:00Z
hydra-node-12,81.9,51.1,209.0,2025-10-31T15:10:00Z
hydra-node-12,67.4,48.8,184.5,2025-10-31T15:15:00Z
hydra-node-12,58.9,54.3,150.6,2025-10-31T15:20:00Z
hydra-node-12,79.6,48.1,208.9,2025-10-31T15:25:00Z
hydra-node-12,58.5,44.6,148.7,2025-10-31T15:30:00Z
hydra-node-12,71.2,36.8,173.5,2025-10-31T15:35:00Z
hydra-node-12,65.3,55.1,162.1,2025-10-31T15:40:00Z
hydra-node-12,74.1,40.4,198.1,2025-10-31T15:45:00Z
hydra-node-12,47.6,53.9,139.2,2025-10-31T15:50:00Z
hydra-node-12,56.4,64.1,143.5,2025-10-31T15:55:00Z
hydra-node-12,65.3,55.9,173.9,2025-10-31T16:00:00Z
hydra-node-12,61.7,37.2,170.7,2025-10-31T16:05:00Z
hydra-node-12,50.3,46.0,137.8,2025-10-31T16:10:00Z
hydra-node-12,62.7,37.4,174.5,2025-10-31T16:15:00Z
hydra-node-12,67.3,36.1,177.7,2025-10-31T16:20:00Z
hydra-node-12,58.5,53.0,150.0,2025-10-31T16:25:00Z
hydra-node-12,62.8,40.7,163.8,2025-10-31T16:30:00Z
hydra-node-12,64.1,42.1,164.7,2025-10-31T16:35:00Z
hydra-node-12,74.4,59.7,179.8,2025-10-31T16:40:00Z
hydra-node-12,61.4,61.0,172.0,2025-10-31T16:45:00Z
hydra-node-12,58.1,50.0,152.7,2025-10-31T16:50:00Z
hydra-node-12,72.8,63.5,182.7,2025-10-31T16:55:00Z
hydra-node-12,46.3,38.9,137.1,2025-10-31T17:00:00Z
hydra-node-12,44.9,36.5,129.0,2025-10-31T17:05:00Z
hydra-node-12,63.4,61.3,159.5,2025-10-31T17:10:00Z
hydra-node-12,48.4,49.7,132.6,2025-10-31T17:15:00Z
hydra-node-12,41.6,55.4,129.3,2025-10-31T17:20:00Z
hydra-node-12,78.0,64.7,202.4,2025-10-31T17:25:00Z
hydra-node-12,60.5,36.9,158.3,2025-10-31T17:30:00Z
hydra-node-12,55.2,64.0,152.8,2025-10-31T17:35:00Z
hydra-node-12,70.2,54.8,175.2,2025-10-31T17:40:00Z
hydra-node-12,41.9,58.1,120.8,2025-10-31T17:45:00Z
hydra-node-12,60.6,60.7,159.7,2025-10-31T17:50:00Z
hydra-node-12,73.0,37.4,184.4,2025-10-31T17:55:00Z
hydra-node-12,62.5,49.7,164.9,2025-10-31T18:00:00Z
hydra-node-12,73.5,41.2,196.3,2025-10-31T18:05:00Z
hydra-node-12,65.8,63.9,178.5,2025-10-31T18:10:00Z
hydra-node-12,62.4,43.5,165.1,2025-10-31T18:15:00Z
hydra-node-12,70.9,46.6,175.8,2025-10-31T18:20:00Z
hydra-node-12,56.8,48.0,146.7,2025-10-31T18:25:00Z
hydra-node-12,54.0,35.2,149.5,2025-10-31T18:30:00Z
hydra-node-12,68.6,44.1,173.1,2025-10-31T18:35:00Z
hydra-node-12,47.3,44.4,130.2,2025-10-31T18:40:00Z
hydra-node-12,79.3,59.0,200.4,2025-10-31T18:45:00Z
hydra-node-12,47.7,53.3,125.6,2025-10-31T18:50:00Z
hydra-node-12,63.3,64.0,159.1,2025-10-31T18:55:00Z
hydra-node-12,65.7,37.1,172.4,2025-10-31T19:00:00Z
hydra-node-12,60.6,44.9,162.2,2025-10-31T19:05:00Z
hydra-node-12,68.4,50.4,177.5,2025-10-31T19:10:00Z
hydra-node-12,71.1,62.3,188.1,2025-10-31T19:15:00Z
hydra-node-12,64.5,41.8,161.9,2025-10-31T19:20:00Z
hydra-node-12,69.2,56.1,172.9,2025-10-31T19:25:00Z
hydra-node-12,63.1,35.4,176.1,2025-10-31T19:30:00Z
hydra-node-12,62.2,64.7,158.0,2025-10-31T19:35:00Z
hydra-node-12,70.7,64.8,177.6,2025-10-31T19:40:00Z
hydra-node-12,47.9,58.7,128.2,2025-10-31T19:45:00Z
hydra-node-12,65.1,59.8,168.4,2025-10-31T19:50:00Z
hydra-node-12,59.7,43.5,166.7,2025-10-31T19:55:00Z
hydra-node-12,55.5,48.9,152.6,2025-10-31T20:00:00Z
hydra-node-12,52.8,56.9,139.2,2025-10-31T20:05:00Z
hydra-node-12,74.3,64.6,182.6,2025-10-31T20:10:00Z
hydra-node-12,73.7,62.7,192.8,2025-10-31T20:15:00Z
hydra-node-12,61.5,38.1,169.8,2025-10-31T20:20:00Z
hydra-node-12,76.6,61.1,184.7,2025-10-31T20:25:00Z
hydra-node-12,46.6,60.8,126.0,2025-10-31T20:30:00Z
hydra-node-12,69.1,54.9,183.0,2025-10-31T20:35:00Z
hydra-node-12,74.1,55.6,178.9,2025-10-31T20:40:00Z
hydra-node-12,58.9,59.3,150.9,2025-10-31T20:45:00Z
hydra-node-12,49.1,51.0,133.2,2025-10-31T20:50:00Z
hydra-node-12,62.8,61.2,158.3,2025-10-31T20:55:00Z
hydra-node-12,64.3,61.0,164.6,2025-10-31T21:00:00Z
hydra-node-12,68.5,45.1,180.1,2025-10-31T21:05:00Z
hydra-node-12,68.6,40.3,177.8,2025-10-31T21:10:00Z
hydra-node-12,62.1,48.2,163.1,2025-10-31T21:15:00Z
hydra-node-12,61.4,43.0,167.5,2025-10-31T21:20:00Z
hydra-node-12,69.5,61.9,187.1,2025-10-31T21:25:00Z
hydra-node-12,64.1,36.7,161.0,2025-10-31T21:30:00Z
hydra-node-12,47.7,44.6,132.4,2025-10-31T21:35:00Z
hydra-node-12,69.7,35.8,183.8,2025-10-31T21:40:00Z
hydra-node-12,68.6,47.1,178.6,2025-10-31T21:45:00Z
hydra-node-12,65.2,54.9,170.2,2025-10-31T21:50:00Z
hydra-node-12,60.2,44.8,159.1,2025-10-31T21:55:00Z
hydra-node-12,66.6,59.1,175.3,2025-10-31T22:00:00Z
hydra-node-12,62.0,58.7,163.2,2025-10-31T22:05:00Z
hydra-node-12,57.4,39.7,164.5,2025-10-31T22:10:00Z
hydra-node-12,51.5,49.9,142.3,2025-10-31T22:15:00Z
hydra-node-12,42.1,41.8,130.5,2025-10-31T22:20:00Z
hydra-node-12,76.4,55.0,184.2,2025-10-31T22:25:00Z
hydra-node-12,62.4,54.0,158.4,2025-10-31T22:30:00Z
hydra-node-12,63.6,54.5,159.9,2025-10-31T22:35:00Z
hydra-node-12,61.5,51.6,161.0,2025-10-31T22:40:00Z
hydra-node-12,65.2,44.3,166.7,2025-10-31T22:45:00Z
hydra-node-12,47.5,61.3,129.2,2025-10-31T22:50:00Z
hydra-node-12,49.0,45.5,142.5,2025-10-31T22:55:00Z
hydra-node-12,71.3,63.9,185.6,2025-10-31T23:00:00Z
hydra-node-12,49.6,59.1,144.2,2025-10-31T23:05:00Z
hydra-node-12,70.6,64.3,182.7,2025-10-31T23:10:00Z
hydra-node-12,55.0,61.2,144.1,2025-10-31T23:15:00Z
hydra-node-12,57.8,45.3,146.5,2025-10-31T23:20:00Z
hydra-node-12,65.1,53.4,175.8,2025-10-31T23:25:00Z
hydra-node-12,70.5,45.0,179.6,2025-10-31T23:30:00Z
hydra-node-12,62.2,59.8,159.1,2025-10-31T23:35:00Z
hydra-node-12,65.8,40.5,162.9,2025-10-31T23:40:00Z
hydra-node-12,56.0,45.3,151.8,2025-10-31T23:45:00Z
hydra-node-12,71.6,54.2,184.5,2025-10-31T23:50:00Z
hydra-node-12,64.0,47.2,175.8,2025-10-31T23:55:00Z
hydra-node-13,56.9,41.2,155.9,2025-10-31T00:00:00Z
hydra-node-13,68.5,57.0,167.2,2025-10-31T00:05:00Z
hydra-node-13,63.6,58.5,162.1,2025-10-31T00:10:00Z
hydra-node-13,53.3,45.7,140.8,2025-10-31T00:15:00Z
hydra-node-13,61.1,59.7,160.0,2025-10-31T00:20:00Z
hydra-node-13,64.2,55.6,165.8,2025-10-31T00:25:00Z
hydra-node-13,73.1,50.9,192.8,2025-10-31T00:30:00Z
